model,train_accuracy,train_recall,train_precision,train_f1,test_accuracy,test_recall,test_precision,test_f1,pr_auc_class_BENIGN,pr_auc_class_Bot,pr_auc_class_DDoS,pr_auc_class_DoS GoldenEye,pr_auc_class_DoS Hulk,pr_auc_class_DoS Slowhttptest,pr_auc_class_DoS slowloris,pr_auc_class_FTP-Patator,pr_auc_class_Heartbleed,pr_auc_class_Infiltration,pr_auc_class_PortScan,pr_auc_class_SSH-Patator,pr_auc_class_Web Attack � Brute Force,pr_auc_class_Web Attack � Sql Injection,pr_auc_class_Web Attack � XSS
Naïve Bayes,0.5191999170700635,0.5191999170700635,0.5760759648425058,0.486572298032202,0.13721569871998307,0.13721569871998307,0.794061793799616,0.19061942837514137,0.8788055484980125,0.00702672583407545,0.5205349131597916,0.4459841548136467,0.779116652250692,0.0621934089119424,0.05414750424254402,0.03876915709766093,1.0,2.1542620447637513e-05,0.0895235761275492,0.9102180930353015,0.01849468391594245,0.143309052364594,0.00858911447899947
